canonical_smiles,pIC50,activite,tsne1,tsne2,pca1,pca2
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N(C)C)no1,7.301029995663981,actif,92.37302,-2.8371973,2.9939835907791297,1.6194607083084274
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCCC2)no1,7.301029995663981,actif,87.672775,-10.352678,2.829095481478686,1.4760331625847554
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C(=O)OC(C)(C)C)CC2)no1,7.301029995663981,actif,107.4923,-16.626476,2.7350526959567123,1.0652026920132083
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCN(C)CC2)no1,7.301029995663981,actif,86.06827,-10.937355,2.818267735183903,1.3191789362418478
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCNCC2)no1,7.301029995663981,actif,87.74212,-10.111651,2.704971066147583,1.5814882363533198
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N2CCOCC2)no1,7.301029995663981,actif,94.12599,-19.258953,2.910897047833538,1.5146747330774317
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc([C@@H]2CCCN2)no1,7.301029995663981,actif,91.01909,-7.980978,2.642923806907155,1.7160952134477179
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc([C@@H]2CCCN2C)no1,7.301029995663981,actif,89.48968,-13.425642,2.776944091634011,1.2751984120167097
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CN(C)CC2,7.301029995663981,actif,86.47613,-10.907914,2.6110713581030964,1.6487048640813253
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNC(C)C2,7.301029995663981,actif,90.24839,-6.745,2.63470841139406,1.7264340022823133
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2c(s1)CNCC2,7.301029995663981,actif,90.30019,-6.050334,2.722417253750481,1.7606189087920376
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc2ccccc2s1,7.301029995663981,actif,91.14157,0.10474223,2.6862838054241913,1.5770479468585583
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nccn1Cc1ccccc1,7.301029995663981,actif,90.77774,0.98488605,2.7432654257305487,1.56096007156277
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nnc(-c2ccc(C)cc2)o1,7.301029995663981,actif,91.12668,-3.0684333,2.8032053967923356,1.7401920841055063
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2c(C)noc2C)n1,7.301029995663981,actif,91.02378,-3.1489348,2.8961957071255378,1.635118265744005
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccc(C(F)(F)F)cc2)n1,7.301029995663981,actif,90.18048,-3.5747135,2.8510455008650695,1.760128932956439
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2cccc(C(F)(F)F)c2)n1,7.301029995663981,actif,89.85036,-3.4580858,2.7681321982632414,1.7762389652456607
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2)n1,7.301029995663981,actif,91.507164,0.8119762,2.839748788801305,1.5252946979601965
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2OC)n1,7.301029995663981,actif,91.2202,0.5296204,2.8143740950275444,1.5288191829526043
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C(C)(C)C)n1,7.301029995663981,actif,90.95955,-3.0250256,2.8140653624369185,1.8203288325202418
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C)c1-c1ccccc1,7.301029995663981,actif,91.576004,0.7921549,2.810447870592707,1.4808935975666797
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2)n1,7.301029995663981,actif,90.92695,-7.937377,2.7115564751881487,1.5826380372309141
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2C(=O)OC(C)(C)C)n1,7.301029995663981,actif,107.65133,-16.862822,2.7123372852964245,1.038055776779737
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCCN2C)n1,7.301029995663981,actif,89.510574,-13.449091,2.7849184915310667,1.2614978944912154
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN(C)C2)n1,7.301029995663981,actif,89.30806,-13.1943245,2.8110577713397644,1.2946401436364638
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN2)n1,7.301029995663981,actif,90.942474,-7.9312415,2.7166497781469783,1.5913777459006748
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN2C)n1,7.301029995663981,actif,89.487175,-13.451172,2.7795139136782216,1.2579538496012375
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCNC2)n1,7.301029995663981,actif,90.96429,-7.9061885,2.7216883645245358,1.5815265466588333
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCN(C(=O)OC(C)(C)C)CC2)n1,7.301029995663981,actif,107.55985,-16.93988,2.731195702316061,1.0340151574640524
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCN(C)CC2)n1,7.301029995663981,actif,88.962074,-12.436331,2.807891670205732,1.3324534845372569
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCNCC2)n1,7.301029995663981,actif,91.133934,-7.9217677,2.731138206405164,1.6085231747390598
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(CN(C)C)n1,7.301029995663981,actif,92.57738,-2.8494434,2.9909307656377173,1.569914332036677
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(COCc2ccccc2)n1,7.301029995663981,actif,91.37246,1.0210773,2.8652537357837016,1.6525238895343526
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(-c2ccccc2)n1,7.301029995663981,actif,91.30683,0.77463734,2.715765212547837,1.4735222018625636
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(-c2cccs2)n1,7.301029995663981,actif,90.990364,-1.3522646,2.811783397721379,1.6366142476968568
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(CN(C)C)n1,7.301029995663981,actif,92.49353,-2.6305223,2.912917270451081,1.5747628638753934
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(CN2CCN(C)CC2)n1,7.301029995663981,actif,85.93523,-11.021416,2.7916781753075037,1.4282368252442486
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nsc(CN2CCOCC2)n1,7.301029995663981,actif,94.20818,-19.350088,2.9480689705418337,1.636084232907003
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,84.334236,-22.710934,2.9272474851445938,1.6978722481424635
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,7.301029995663981,actif,84.847015,-22.261332,2.914720292120264,1.539265440994705
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,84.84469,-22.483416,2.933376182356213,1.6137528621346926
COc1cc2c(Nc3ccc(Cl)c(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,67.8973,-26.737364,2.4083363690116286,1.0611985794503267
COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,67.8936,-26.804504,2.5166781442494877,0.9853715688933394
COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,52.744415,-28.15446,2.5001258244873727,1.014161473572549
COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,7.301029995663981,actif,52.158123,-28.091911,2.487598631463043,0.8555546664247907
COc1cc2c(Nc3ccc(Cl)c(Cl)c3Cl)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,52.221237,-28.079786,2.506254521698992,0.9300420875647789
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CCC2CCCCN2C1,7.301029995663981,actif,65.1926,-31.094711,2.3544613413057824,0.9952056696951176
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,7.301029995663981,actif,65.0846,-28.908434,2.4096136791371334,1.2945266493576424
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,66.34709,-28.699734,2.5983555550983586,1.1367308759546297
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,6.541362150974351,actif,55.582535,-27.657125,2.6415603437765873,1.3395893333875584
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,9.161150909262744,actif,55.292137,-40.00652,2.7837157005834756,0.6979465369892441
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1,7.301029995663981,actif,63.147163,-29.862818,2.2552717716728425,0.9961653138386433
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN(C)CC(=O)N1C,7.301029995663981,actif,63.149338,-29.671556,2.4028201330371917,0.9293777539354665
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1,6.541362150974351,actif,64.36224,-31.19073,2.2201709744746,0.8679284931219354
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@H]2C(=O)N1,7.301029995663981,actif,64.36219,-31.190891,2.2201709744746,0.8679284931219354
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2C(=O)N1,7.301029995663981,actif,64.36885,-31.198141,2.2147663966217555,0.8643844482319573
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1,7.301029995663981,actif,64.36973,-31.198273,2.2147663966217555,0.8643844482319573
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2C(=O)N1C,7.301029995663981,actif,64.244415,-30.958832,2.258441368110534,0.8699081274113891
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,7.301029995663981,actif,66.53118,-31.033537,2.4711506630940923,1.0597081536891204
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,7.301029995663981,actif,69.79012,-30.938194,2.581903333568213,1.229154005314921
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,7.301029995663981,actif,69.78806,-30.937119,2.581903333568213,1.229154005314921
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C(C)C)C[C@@H]2C1,7.301029995663981,actif,63.71231,-29.391554,2.3063370528989124,1.2774339111475816
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C)C[C@@H]2C1,7.599462010608054,actif,63.245346,-29.394836,2.384109552900786,1.2026979500980097
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(CC(C)C)C[C@@H]2C1,7.301029995663981,actif,63.70798,-29.384874,2.3476055580157533,1.287036054022109
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCC[C@@H]2C(=O)N1C,7.301029995663981,actif,64.24386,-30.958824,2.258441368110534,0.8699081274113891
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,7.301029995663981,actif,69.79012,-30.938194,2.581903333568213,1.229154005314921
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,7.301029995663981,actif,69.79012,-30.938194,2.581903333568213,1.229154005314921
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,7.301029995663981,actif,63.24465,-29.395014,2.384109552900786,1.2026979500980097
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.67951,-28.104036,2.573161110208605,1.0889095154677688
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,7.301029995663981,actif,53.849075,-28.149246,2.5692760423119143,1.0069139734860806
COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,53.701637,-28.099766,2.5879319325478627,1.0814013946260688
COc1cc2c(Nc3ccc(Cl)c(Cl)c3N3CCN(C)CC3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,7.301029995663981,actif,58.79663,-31.230768,2.3709540411019643,0.5868347897285845
COc1cc2c(Nc3ccc(Cl)cc3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,83.7374,-22.775658,2.678193021774953,1.3121676391139214
COc1cc2c(Nc3ccc(Cl)cc3C)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,52.791065,-27.987587,2.4345892557638673,0.8866862898960473
COc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,68.03297,-26.795666,2.6760674406652294,1.120975913463779
COc1cc2c(Nc3ccc(Cl)cc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,52.80842,-28.192713,2.6595151209031136,1.149765818142989
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,7.070581074285707,actif,60.992218,-28.454441,2.499366362274957,0.9983399053301617
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,6.698970004336019,actif,61.646065,-29.11198,2.3745644324613657,0.9055336145255243
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,6.698970004336019,actif,58.667297,-27.499836,2.2962837187811433,1.2067131857434308
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,66.06036,-29.056507,2.547600670123472,1.0434958092450348
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.6020599913279625,actif,61.556953,-29.018444,2.4440380864407087,0.8636644223257051
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,7.0,actif,65.50425,-18.726912,2.6669336959274412,1.0501978351254984
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,7.057991946977687,actif,65.69584,-18.59737,2.649551626086494,0.9618754621978395
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,6.823908740944319,actif,64.375114,-18.873392,2.806258210196707,1.1228884270791621
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,6.6020599913279625,actif,55.465717,-32.20438,2.570298395078691,0.9635340575473147
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,6.698970004336019,actif,65.705414,-18.620136,2.5704001398835805,0.9314478604207266
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,6.455931955649724,actif,64.3854,-18.88489,2.731218204619139,1.0933395164345667
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,6.903089986991944,actif,61.698235,-29.180552,2.3572301427834117,0.8932997290121768
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,54.473316,-27.824217,2.522406225233717,0.9956744487581743
COc1cc2c(Nc3ccc(F)c(C(F)(F)F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.2606,-21.158215,2.6585674022169687,1.2976817197686723
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,78.77562,1.3684496,3.042103283537274,1.95376826012973
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,8.154901959985743,actif,72.849464,12.532389,3.3891486443836776,1.6753064118451206
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-],8.84163750790475,actif,74.042,4.3054013,3.1104174349416875,1.7834167208245528
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],9.2839966563652,actif,74.042,4.3054013,3.1104174349416875,1.7834167208245528
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-],9.508638306165729,actif,74.045975,4.3113117,3.105208606904332,1.7832048198673043
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,8.747146969020108,actif,76.84722,2.641746,3.038258229936151,1.839984633878611
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],9.113509274827518,actif,74.04927,4.290934,3.1076591309769874,1.7883043997009003
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],9.494850021680094,actif,74.06387,4.2984858,3.0582134550779645,1.7621902521011883
COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,82.94477,-21.812729,3.016908838647521,1.9059468996428688
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN(C)C(C)(C)CO1,7.301029995663981,actif,64.932945,-29.009857,2.4054757784027183,1.229288359776454
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,66.11123,-29.023031,2.5942176543639435,1.071492586373441
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OCC1CO[C@@H]2[C@@H](OC)CO[C@H]12,6.279840696594043,actif,55.564,-27.682812,2.6374224430421704,1.2743510438063688
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@H]2CO1,7.301029995663981,actif,66.50384,-31.073082,2.4670127623596767,0.9944698641079314
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,7.301029995663981,actif,69.345955,-31.101553,2.5777654328337958,1.1639157157337316
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOC[C@H]2CO1,7.301029995663981,actif,69.346306,-31.102142,2.5777654328337958,1.1639157157337316
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOCC2CO1,7.301029995663981,actif,69.345955,-31.101553,2.5777654328337958,1.1639157157337316
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1CN2CCOC[C@H]2CO1,7.301029995663981,actif,69.34621,-31.102,2.5777654328337958,1.1639157157337316
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,7.301029995663981,actif,62.4229,-29.16386,2.3799716521663705,1.1374596605168212
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,54.426033,-27.857471,2.569023209474189,1.0236712258865803
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1,7.301029995663981,actif,54.61245,-27.959602,2.565138141577498,0.9416756839048919
COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,54.459393,-27.878729,2.5837940318134462,1.0161631050448798
COc1cc2c(Nc3ccc(F)c(F)c3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,8.431798275933005,actif,45.479843,5.61723,2.9679763446720813,0.8806284861237973
COc1cc2c(Nc3ccc(F)c(F)c3)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,7.699621935129297,actif,45.479843,5.61723,2.9679763446720813,0.8806284861237973
COc1cc2c(Nc3ccc(F)c(F)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.243286,-21.151316,2.7574217542972113,1.2715914646023223
COc1cc2c(Nc3ccc(F)c(F)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.07923,-23.808203,2.4038684583727115,0.764300903579574
COc1cc2c(Nc3ccc(F)cc3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,7.784362436564939,actif,45.4633,5.734086,2.776722446598615,0.640712371657269
COc1cc2c(Nc3ccc(F)cc3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,6.279840696594043,actif,52.98177,-21.275143,2.5661678562237435,1.0316753501357936
COc1cc2c(Nc3ccc(F)cc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.293415,-24.067833,2.4379497976777444,0.6791521458632
COc1cc2c(Nc3ccc(F)cc3C(F)(F)F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,52.72585,-23.964985,2.145210345496634,0.7975036771036704
COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCNC(=O)Cn1cnc([N+](=O)[O-])n1,7.318125877871353,actif,55.3354,-40.001972,2.8643259426699563,0.7359456291542691
COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,7.681310730052254,actif,55.322636,-40.00315,2.864236372346352,0.7388663151766153
COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,7.888401475119606,actif,55.323215,-40.003178,2.864236372346352,0.7388663151766153
COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.785934,-28.26509,2.6655261552140814,1.135338818929191
COc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,53.074062,-23.722298,2.400982839985583,0.6634920508963267
COc1cc2c(Nc3ccc(N4CCN(C)C(F)C4)cc3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,7.301029995663981,actif,52.152378,-17.754313,2.3314815438113685,0.6670776520017433
COc1cc2c(Nc3ccc(N4CCN(C)CC4)c(Cl)c3Cl)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,7.301029995663981,actif,58.81587,-31.229338,2.3160052117044585,0.43476051364224577
COc1cc2c(Nc3ccc(N4CCN(C)CC4)cc3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,7.301029995663981,actif,52.168877,-17.760424,2.405341131401815,0.5052469001108453
COc1cc2c(Nc3ccc(NC(=O)C(C4CCCCC4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.745693667668714,actif,73.63001,-22.537725,2.18928804660292,0.08718847758452104
COc1cc2c(Nc3ccc(NC(=O)C(c4cc(F)ccc4F)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,7.638272163982407,actif,73.622696,-22.553383,2.1728048420614856,0.25547948900124184
COc1cc2c(Nc3ccc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,8.031517051446064,actif,73.63419,-22.534199,2.175265719458408,0.29057128445299174
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,9.0,actif,72.853935,-6.600371,3.2029271237643715,0.8186115161483405
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.292429823902063,actif,70.338844,-4.3645935,3.3637451884999305,0.9805031721621811
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)c(Cl)c3)ncnc2cc1OCCN1CCCCC1,6.087777943467584,actif,72.66006,-6.266457,3.147203605371454,0.8747660858044942
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.175223537524454,actif,70.84185,-7.6643825,2.7977088127814334,0.2762585807490848
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)cc3)ncnc2cc1OCc1ccccc1,5.0,intermediaire,51.349796,-3.6870503,2.669114381941547,0.43338218113041227
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)cc4)cc3)ncnc2cc1OCc1ccccc1,5.0,intermediaire,51.374683,-3.69348,2.626539172123854,0.4665730646838064
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,9.0,actif,72.83485,-6.4954543,3.2434519246268403,0.9195083369386764
