canonical_smiles,pIC50,activite,famille
COc1cc2c(Nc3ccc(Oc4ccc(Cl)cc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.4723700991286615,actif,0
COc1cc2c(Nc3ccc(Oc4ccc(F)cc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.050122295963125,actif,0
COc1cc2c(Nc3ccc(Oc4cccc(C)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.453457336521869,actif,0
COc1cc2c(Nc3ccc(Oc4cccc(Cl)c4)c(Br)c3)ncnc2cc1OCC1CCN(C)CC1,6.330683119433888,actif,0
COc1cc2c(Nc3ccc(Oc4cccc(Cl)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.137272471682025,actif,0
COc1cc2c(Nc3ccc(Oc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCC1CCN(C)CC1,6.496209316942819,actif,0
COc1cc2c(Nc3ccc(Oc4cccc(F)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,7.443697499232712,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)c(Br)c3)ncnc2cc1OCC1CCN(C)CC1,8.154901959985743,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)c(C)c3)ncnc2cc1OCC1CCN(C)CC1,7.657577319177793,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)c(Cl)c3)ncnc2cc1OCC1CCN(C)CC1,6.97061622231479,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)c(F)c3)ncnc2cc1OCC1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)c(C#N)cnc2cc1OCCCN1CCOCC1,6.0,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.892790030352131,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3Br)ncnc2cc1OCC1CCN(C)CC1,6.021363051615525,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3C)ncnc2cc1OCC1CCN(C)CC1,7.468521082957745,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3F)ncnc2cc1OCC1CCN(C)CC1,7.327902142064283,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4Br)cc3)ncnc2cc1OCC1CCN(C)CC1,6.795880017344075,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4C)cc3)ncnc2cc1OCC1CCN(C)CC1,7.494850021680094,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4Cl)cc3)ncnc2cc1OCC1CCN(C)CC1,7.387216143280264,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4F)c(Br)c3)ncnc2cc1OCC1CCN(C)CC1,8.197910742118268,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4F)c(C)c3)ncnc2cc1OCC1CCN(C)CC1,7.431798275933005,actif,0
COc1cc2c(Nc3ccc(Oc4ccccc4F)cc3)ncnc2cc1OCC1CCN(C)CC1,7.698970004336019,actif,0
COc1cc2c(Nc3ccc(Oc4ccccn4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.147520006363144,actif,0
COc1cc2c(Nc3ccc(Oc4cccnc4)cc3)ncnc2cc1OCC1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Nc3ccc(Oc4ccncc4)cc3)ncnc2cc1OCC1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.259637310505756,actif,0
COc1cc2c(Nc3ccc(Sc4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.847711655616943,actif,0
COc1cc2c(Nc3ccc(Sc4nccn4C)c(Cl)c3)c(C#N)cnc2cc1OCCCN1CCOCC1,6.0,actif,0
COc1cc2c(Nc3ccc([S+]([O-])c4ccccc4)cc3)ncnc2cc1OCC1CCN(C)CC1,6.168130225719498,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(OC)c1OC,5.0,intermediaire,1
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCCCn1ccnc1[N+](=O)[O-],9.10790539730952,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCCn1ccnc1[N+](=O)[O-],9.481486060122112,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCCn1ccnc1[N+](=O)[O-],9.431798275933003,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1[N+](=O)[O-],9.309803919971486,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCOCCn1ccnc1[N+](=O)[O-],9.086186147616283,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.580044251510243,actif,1
COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Br)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Br)c3Cl)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(C(F)(F)F)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3C)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3Cl)ncnc2cc1OCC1CN(C(C)=N)CCCO1,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(/C(N)=N/C#N)CCCO1,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OCC1CN(C)CCO1,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,7.301029995663981,actif,0
COc1cc2c(Nc3cccc(F)c3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,8.507239610973162,actif,0
COc1cc2c(Nc3cccc(F)c3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3ccccc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3ccccc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3ccccc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,7.301029995663981,actif,0
COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,6.096910013008056,actif,0
COc1cc2c(Oc3ccc(-c4cnc(Cc5ccccc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.769551078621726,intermediaire,0
COc1cc2c(Oc3ccc(-c4cnc(Nc5ccc(F)cc5)n(C)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.769551078621726,intermediaire,0
COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCCC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4cc(F)cc(F)c4)cc3)ccnc2cc1OCCCN1CCOCC1,5.323306390375134,intermediaire,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)c(F)c4F)cc3)ccnc2cc1OCCCN1CCOCC1,5.372634143407267,intermediaire,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4)cc3)ccnc2cc1OCCCN1CCOCC1,5.366531544420414,intermediaire,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3)ccnc2cc1OCCCN1CCOCC1,5.474955192963154,intermediaire,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.3979400086720375,actif,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccccc4)cc3)ccnc2cc1OCCCN1CCOCC1,5.3448615651886175,intermediaire,0
COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccccc4F)cc3)ccnc2cc1OCCCN1CCOCC1,5.3872161432802645,intermediaire,0
COc1cc2c(Oc3ccc(CC(=O)N/N=C/c4ccc(C(F)(F)F)cc4)cc3F)ccnc2cc1OCCCN1CCCC1,4.0,inactif,0
COc1cc2c(Oc3ccc(N/C=C4\C(=O)NC(=O)N(c5ccc(C)cc5)C4=O)cc3F)ccnc2cc1OCCCN1CCCC1,4.0,inactif,0
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.522878745280337,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)N/N=C/c4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,4.0,inactif,0
COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,6.090443970758825,actif,0
COc1cc2c(Oc3ccc(NC(=O)NS(=O)(=O)Cc4ccc(F)cc4)cc3F)ccnc2cc1OCCCN1CCCC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)c4[nH]c(=O)n(-c5ccccc5Cl)c4C)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,4.0,inactif,0
COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,4.926831737734898,inactif,0
COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,4.795880017344075,inactif,0
COc1cc2c(Oc3ccc(NC(=O)c4c(Cl)c5ccccc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,4.0,inactif,0
COc1cc2c(Oc3ccc(NC(=O)c4cc(-c5ccc(C)cc5)ccn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,7.045516282844448,actif,0
COc1cc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5Cl)nn4)cc3F)ccnc2cc1OCCCN1CCCCC1,6.276216063034671,actif,0
COc1cc2c(Oc3ccc(NC(=O)c4cn(-c5ccccc5OC)cn4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.161150909262744,actif,0
COc1cc2c(Oc3ccc(NC(=O)c4nc5ccccc5n(-c5ccc(F)cc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.008406259143765,actif,0
COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccc(F)cc5)c(=O)c5ccccc45)cc3F)ccnc2cc1OCCCN1CCCC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5C(F)(F)F)c(=O)cc4C)cc3F)ccnc2cc1OCCCN1CCOCC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5C(F)(F)F)c5ccccc5c4=O)cc3F)ccnc2cc1OCCCN1CCCC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)c4nn(-c5ccccc5F)c(=O)n4C)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NC(=O)c4nnn(-c5ccc(F)cc5)c4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCCC1,5.0,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.749579997691106,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(-c5ccsc5)ccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.2403321553103694,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3F)ccnc2cc1OCCCN1CCCC(C)C1,5.947690900352677,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(F)ccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.826813731587726,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5ccsc5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.816730156317195,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5cnn(C)c5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.225775095131081,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccco5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.720447118849614,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cccs5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.956834279792546,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.64685345378602,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.471404642305932,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccsc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.694648630553377,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cnn(C)c5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.644931793651149,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cnn(C)c5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.777413576609611,intermediaire,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCC(C)CC1,6.22767829327708,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,6.55129368009492,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4C(F)(F)F)cc3F)ccnc2cc1OCCCN1CCOCC1,6.187086643357144,actif,0
COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccccc4OC(F)(F)F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,5.51130830168306,intermediaire,0
COc1cc2c(Oc3ccc(Nc4ccc(C(C)(C)C)cc4)cc3)ccnc2cc1OCCNCCO,5.0,intermediaire,0
COc1cc2c(c(OC)c1)C(=O)N(c1cccc(C(=O)N3CCCCC3)c1)CC2,5.910094888560602,intermediaire,2
COc1cc2c(cc1Cl)C(c1ccc(Cl)c(Cl)c1)=NCC2,5.0,intermediaire,2
COc1cc2c(cc1Cl)C(c1cccc(Cl)c1)=NCC2,5.0,intermediaire,2
COc1cc2c(cc1O)NC(=O)C2=C(C#N)C#N,4.221848749616356,inactif,2
COc1cc2c(cc1OC)-c1n[nH]c(Nc3cccc(F)c3)c1C2,4.0,inactif,2
COc1cc2c(cc1OC)C(=N/O)/C(=C/c1cc(OC)c(OC)c(OC)c1Br)CC2,5.075720713938118,intermediaire,2
COc1cc2c(cc1OC)C(Oc1cccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)c1)=NCN2,7.698970004336019,actif,2
COc1cc2c(cc1OC)C(Sc1cccc(NC(=S)Nc3ccc(Br)c(C(F)(F)F)c3)c1)=NCN2,8.0,actif,2
COc1cc2c(cc1OC)Nc1ncn(C)c(=O)c1C2,3.795880017344075,inactif,2
COc1cc2c(cc1OC)Nc1ncnc(NCc3ccc(F)c(Cl)c3)c1NC2,6.022276394711152,actif,0
COc1cc2c(cc1OC)Nc1ncnc(NCc3ccccc3)c1NC2,6.259637310505756,actif,2
COc1cc2c(cc1OC)Nc1ncnc(N[C@H](C)c3ccccc3)c1NC2,6.488116639021126,actif,2
COc1cc2c(cc1OC)Nc1ncnc(Nc3cccc(Br)c3)c1NC2,5.823908740944319,intermediaire,1
COc1cc2c(cc1OC)Nc1ncnc(O)c1C2,4.1249387366083,inactif,2
COc1cc2c(cc1OC)Nc1ncnc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c1NC2,6.572513890904214,actif,2
COc1cc2c(cc1OC)Oc1nc(C)nc(Nc3cccc(Br)c3)c1NC2,4.0,inactif,1
COc1cc2c(cc1OC)Oc1nc(C)nc(Nc3cccc(Cl)c3F)c1NC2,4.0,inactif,2
COc1cc2c(cc1OC)Oc1ncnc(Nc3cc(Cl)ccc3F)c1NC2,5.6020599913279625,intermediaire,0
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(Br)cc3)c1NC2,4.264800451577687,inactif,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,6.022276394711152,actif,0
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3)c1NC2,5.133712660915805,intermediaire,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc(F)cc3Cl)c1NC2,4.286509456906058,inactif,0
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4c[nH]nc4c3)c1NC2,5.920818753952375,intermediaire,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ccccc4c3)c1NC2,5.853871964321762,intermediaire,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ncsc4c3)c1NC2,5.251811972993799,intermediaire,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,6.392544976785332,actif,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(C)c3)c1NC2,5.229147988357856,intermediaire,1
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Cl)c3F)c1NC2,5.610833915635467,intermediaire,0
COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2,4.966576244513051,inactif,2
COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1N(C)C2,5.437707135543525,intermediaire,2
COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1NC2,5.903089986991944,intermediaire,2
COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Cl)c3F)c1NC2,5.337242168318426,intermediaire,2
COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Br)c3)c1NC2,5.903089986991944,intermediaire,2
COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,5.769551078621726,intermediaire,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc(C)c(Br)c3)c1NC2,4.0,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc(Cl)c(C)c3)c1NC2,4.0,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc(F)c(Cl)c3)c1NC2,4.338187314462739,inactif,0
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4[nH]cnc4c3)c1NC2,4.838631997765025,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c(c3)CN=N4)c1NC2,4.790484985457369,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c[nH]nc4c3)c1NC2,4.609064892896621,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4ccccc4c3)c1NC2,4.769551078621726,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4ncsc4c3)c1NC2,4.818156412055227,inactif,2
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3cccc(Br)c3)c1NC2,4.512861624522813,inactif,1
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3cccc(Cl)c3F)c1NC2,4.0,inactif,2
COc1cc2c(cc1OC)Sc1ncnc(N(C)c3cccc(Br)c3)c1NC2,4.0,inactif,2
COc1cc2c(cc1OC)Sc1ncnc(N(C)c3cccc(Cl)c3)c1NC2,4.568636235841013,inactif,2
COc1cc2c(cc1OC)Sc1ncnc(Nc3ccc(F)c(Cl)c3)c1NC2,5.086186147616283,intermediaire,0
COc1cc2c(cc1OC)Sc1ncnc(Nc3ccc4c[nH]nc4c3)c1NC2,4.85078088734462,inactif,1
COc1cc2c(cc1OC)Sc1ncnc(Nc3ccc4ncsc4c3)c1NC2,4.0,inactif,1
COc1cc2c(cc1OC)Sc1ncnc(Nc3cccc(Br)c3)c1NC2,5.229147988357856,intermediaire,1
COc1cc2c(cc1OC)Sc1ncnc(Nc3cccc(Cl)c3F)c1NC2,4.201349354554731,inactif,0
COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Br)c3)c1NC2,4.66354026615147,inactif,2
COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Cl)c3F)c1NC2,4.714442690992226,inactif,2
COc1cc2c(cc1OC)Sc1ncnc(Sc3cccc(Br)c3)c1NC2,5.795880017344075,intermediaire,2
COc1cc2c(cc1OC)Sc1ncnc(Sc3cccc(Cl)c3)c1NC2,5.537602002101044,intermediaire,2
COc1cc2cc(-c3c[nH]c4ccccc34)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(-c4ccccc4)cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(Cl)c(Cl)c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc([N+](=O)[O-])cc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccccc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3cccnc3)cnc2cc1OC,4.6020599913279625,inactif,2
COc1cc2cc(-c3cccs3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3ccncc3)cnc2cc1OC,5.0,intermediaire,2
COc1cc2cc(-c3ccsc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(C#CC3CCCCC3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(C3=CCCC3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(C3CCCC3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(N)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(NCc3ccccc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(O)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc(OCc3ccccc3)cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc([N+](=O)[O-])cnc2cc1OC,4.698970004336019,inactif,2
COc1cc2cc3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3cc2cc1OC,5.029653123769907,intermediaire,0
COc1cc2cccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,5.507239610973162,intermediaire,2
COc1cc2cccnc2cc1OC,4.698970004336019,inactif,2
COc1cc2ccnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,4.698970004336019,inactif,2
COc1cc2cn[nH]c2cc1-c1ccc(F)c2c(N)c(C(N)=O)cnc12,5.698970004336019,intermediaire,2
COc1cc2cnnc(N[C@H](C)c3cccc(C(F)(F)F)c3)c2cc1OC,5.0,intermediaire,2
COc1cc2cnnc(N[C@H](C)c3cccc(C(F)(F)F)c3C)c2cc1OC,5.0,intermediaire,2
COc1cc2cnnc(N[C@H](C)c3cccc4ccccc34)c2cc1OC,5.0,intermediaire,2
COc1cc2cnnc(N[C@H](C)c3ccccc3)c2cc1OC,5.0,intermediaire,2
COc1cc2cnnc(N[C@H](C)c3ccccc3C)c2cc1OC,5.0,intermediaire,2
COc1cc2cnnc(Nc3ccc(Cl)cc3F)c2cc1OC,6.698970004336019,actif,0
COc1cc2nc(-c3ccc(C(F)(F)F)cc3)cc(OCCCN3CCN(C)CC3)c2cc1OC,7.595337299126278,actif,2
COc1cc2nc(-c3ccc(C(F)(F)F)cc3)cc(OCCCNC3CCN(C)CC3)c2cc1OC,7.695724949522872,actif,2
COc1cc2nc(-c3ccc(C(F)(F)F)cc3)cc(OCCCNCC3CCCO3)c2cc1OC,7.650528200785614,actif,2
